Node ID  | Type   | CC0          | CC1          | CO          
1633     | BUFF   | 2            | 2            | 22          
1636     | BUFF   | 2            | 2            | 201         
1639     | BUFF   | 2            | 2            | 197         
1642     | BUFF   | 2            | 2            | 201         
1645     | BUFF   | 2            | 2            | 197         
1648     | BUFF   | 2            | 2            | 201         
1651     | BUFF   | 2            | 2            | 197         
1654     | BUFF   | 2            | 2            | 221 [TOP]   
1657     | BUFF   | 2            | 2            | 217         
1660     | NOT    | 2            | 2            | 72          
1663     | BUFF   | 2            | 2            | 22          
1675     | BUFF   | 2            | 2            | 30          
1685     | BUFF   | 2            | 2            | 23          
1697     | BUFF   | 2            | 2            | 14          
1709     | BUFF   | 2            | 2            | 14          
1721     | BUFF   | 2            | 2            | 22          
1727     | BUFF   | 2            | 2            | 49          
1731     | BUFF   | 2            | 2            | 14          
1743     | BUFF   | 2            | 2            | 14          
1755     | NOT    | 2            | 2            | 19          
1758     | NOT    | 2            | 2            | 15          
1761     | BUFF   | 2            | 2            | 13          
1769     | BUFF   | 2            | 2            | 13          
1777     | BUFF   | 2            | 2            | 13          
1785     | BUFF   | 2            | 2            | 13          
1793     | BUFF   | 2            | 2            | 14          
1800     | BUFF   | 2            | 2            | 14          
1807     | BUFF   | 2            | 2            | 14          
1814     | BUFF   | 2            | 2            | 14          
1821     | BUFF   | 2            | 2            | 1           
1824     | BUFF   | 2            | 2            | 40          
1827     | BUFF   | 2            | 2            | 51          
1830     | BUFF   | 2            | 2            | 58          
1833     | BUFF   | 2            | 2            | 47          
1836     | BUFF   | 2            | 2            | 48          
1839     | BUFF   | 2            | 2            | 48          
1842     | BUFF   | 2            | 2            | 47          
1845     | BUFF   | 2            | 2            | 41          
1848     | BUFF   | 2            | 2            | 35          
1851     | BUFF   | 2            | 2            | 30          
1854     | BUFF   | 2            | 2            | 40          
1857     | BUFF   | 2            | 2            | 51          
1860     | BUFF   | 2            | 2            | 62          
1863     | BUFF   | 2            | 2            | 91          
1866     | BUFF   | 2            | 2            | 102         
1869     | BUFF   | 2            | 2            | 103         
1872     | BUFF   | 2            | 2            | 103         
1875     | BUFF   | 2            | 2            | 68          
1878     | BUFF   | 2            | 2            | 103         
1881     | BUFF   | 2            | 2            | 57          
1884     | BUFF   | 2            | 2            | 47          
1887     | BUFF   | 2            | 2            | 46          
1890     | BUFF   | 2            | 2            | 47          
1893     | BUFF   | 2            | 2            | 48          
1896     | BUFF   | 2            | 2            | 46          
1899     | BUFF   | 2            | 2            | 27          
1902     | BUFF   | 2            | 2            | 57          
1905     | BUFF   | 2            | 2            | 87          
1908     | BUFF   | 2            | 2            | 87          
1911     | BUFF   | 2            | 2            | 87          
1914     | BUFF   | 2            | 2            | 87          
1917     | BUFF   | 2            | 2            | 65          
1920     | BUFF   | 2            | 2            | 75          
1923     | BUFF   | 2            | 2            | 75          
1926     | BUFF   | 2            | 2            | 75          
1929     | BUFF   | 2            | 2            | 75          
1932     | BUFF   | 2            | 2            | 68          
1935     | BUFF   | 2            | 2            | 68          
1938     | BUFF   | 2            | 2            | 68          
1941     | BUFF   | 2            | 2            | 68          
1944     | BUFF   | 2            | 2            | 93          
1947     | BUFF   | 2            | 2            | 93          
1950     | BUFF   | 2            | 2            | 93          
1953     | BUFF   | 2            | 2            | 93          
1956     | BUFF   | 2            | 2            | 93          
1959     | BUFF   | 2            | 2            | 93          
1962     | BUFF   | 2            | 2            | 75          
1965     | BUFF   | 2            | 2            | 75          
1968     | BUFF   | 2            | 2            | 75          
1972     | NOT    | 3            | 4            | 0           
2054     | AND    | 2            | 4            | 0           
2060     | NOT    | 5            | 3            | 0           
2061     | NOT    | 4            | 3            | 0           
2139     | BUFF   | 3            | 3            | 0           
2142     | BUFF   | 3            | 3            | 0           
2309     | BUFF   | 3            | 3            | 0           
2349     | AND    | 2            | 4            | 18          
2350     | OR     | 4            | 2            | 18          
2387     | BUFF   | 3            | 3            | 0           
2527     | BUFF   | 3            | 3            | 0           
2584     | NOT    | 3            | 3            | 0           
2585     | AND    | 2            | 6            | 14          
2586     | AND    | 2            | 6            | 14          
2587     | AND    | 2            | 6            | 14          
2588     | AND    | 2            | 6            | 14          
2589     | AND    | 2            | 6            | 14          
2590     | NAND   | 5            | 2            | 0           
2591     | AND    | 2            | 6            | 14          
2592     | AND    | 2            | 6            | 14          
2593     | AND    | 2            | 6            | 14          
2594     | AND    | 2            | 6            | 14          
2595     | AND    | 2            | 6            | 14          
2596     | AND    | 2            | 6            | 14          
2597     | AND    | 2            | 6            | 14          
2598     | AND    | 2            | 6            | 14          
2599     | AND    | 2            | 6            | 14          
2600     | AND    | 2            | 6            | 14          
2601     | AND    | 2            | 6            | 14          
2602     | AND    | 2            | 6            | 14          
2603     | AND    | 2            | 6            | 14          
2604     | AND    | 2            | 6            | 10          
2605     | AND    | 2            | 6            | 10          
2606     | AND    | 2            | 6            | 10          
2607     | AND    | 2            | 6            | 10          
2608     | AND    | 2            | 6            | 10          
2609     | AND    | 2            | 6            | 10          
2610     | AND    | 2            | 6            | 10          
2611     | AND    | 2            | 6            | 10          
2612     | AND    | 2            | 6            | 10          
2613     | AND    | 2            | 6            | 10          
2614     | AND    | 2            | 6            | 10          
2615     | AND    | 2            | 6            | 10          
2616     | AND    | 2            | 6            | 10          
2617     | AND    | 2            | 6            | 10          
2618     | AND    | 2            | 6            | 10          
2619     | AND    | 2            | 6            | 10          
2620     | AND    | 2            | 6            | 10          
2621     | AND    | 2            | 6            | 10          
2622     | AND    | 2            | 6            | 10          
2623     | NOT    | 4            | 3            | 0           
2624     | AND    | 2            | 5            | 12          
2625     | AND    | 3            | 5            | 10          
2626     | AND    | 2            | 6            | 10          
2627     | AND    | 3            | 5            | 10          
2628     | NOT    | 3            | 3            | 39          
2629     | NOT    | 3            | 3            | 50          
2630     | NOT    | 3            | 3            | 57          
2631     | NOT    | 3            | 3            | 46          
2632     | NOT    | 3            | 3            | 47          
2633     | NOT    | 3            | 3            | 47          
2634     | NOT    | 3            | 3            | 46          
2635     | NOT    | 3            | 3            | 40          
2636     | NOT    | 3            | 3            | 34          
2637     | NOT    | 3            | 3            | 31          
2638     | NOT    | 3            | 3            | 39          
2639     | NOT    | 3            | 3            | 50          
2640     | NOT    | 3            | 3            | 61          
2641     | NOT    | 3            | 3            | 90          
2642     | NOT    | 3            | 3            | 101         
2643     | NOT    | 3            | 3            | 102         
2644     | NOT    | 3            | 3            | 102         
2645     | NOT    | 3            | 3            | 67          
2646     | NOT    | 3            | 3            | 102         
2647     | BUFF   | 3            | 3            | 8           
2653     | NOT    | 3            | 3            | 18          
2664     | NOT    | 3            | 3            | 24          
2675     | BUFF   | 3            | 3            | 8           
2681     | NOT    | 3            | 3            | 18          
2692     | NOT    | 3            | 3            | 22          
2703     | AND    | 2            | 6            | 15          
2704     | BUFF   | 3            | 3            | 1           
2709     | NOT    | 3            | 3            | 56          
2710     | NOT    | 3            | 3            | 46          
2711     | NOT    | 3            | 3            | 45          
2712     | NOT    | 3            | 3            | 46          
2713     | NOT    | 3            | 3            | 47          
2714     | NOT    | 3            | 3            | 45          
2715     | NOT    | 3            | 3            | 26          
2716     | NOT    | 3            | 3            | 56          
2717     | NOT    | 3            | 3            | 86          
2718     | NOT    | 3            | 3            | 86          
2719     | NOT    | 3            | 3            | 86          
2720     | NOT    | 3            | 3            | 86          
2721     | NOT    | 3            | 3            | 64          
2722     | BUFF   | 3            | 3            | 8           
2728     | NOT    | 3            | 3            | 18          
2739     | NOT    | 3            | 3            | 24          
2750     | BUFF   | 3            | 3            | 8           
2756     | NOT    | 3            | 3            | 18          
2767     | NOT    | 3            | 3            | 22          
2778     | AND    | 2            | 6            | 15          
2779     | NOT    | 3            | 3            | 14          
2790     | NOT    | 3            | 3            | 17          
2801     | NOT    | 3            | 3            | 14          
2812     | NOT    | 3            | 3            | 17          
2823     | NOT    | 3            | 3            | 29          
2824     | NOT    | 3            | 3            | 25          
2825     | NOT    | 3            | 3            | 29          
2826     | NOT    | 3            | 3            | 25          
2827     | NOT    | 3            | 3            | 29          
2828     | NOT    | 3            | 3            | 25          
2829     | NOT    | 3            | 3            | 29          
2830     | NOT    | 3            | 3            | 25          
2831     | AND    | 2            | 6            | 21          
2832     | AND    | 2            | 6            | 21          
2833     | AND    | 2            | 6            | 21          
2834     | AND    | 2            | 6            | 21          
2835     | AND    | 3            | 5            | 26          
2836     | AND    | 3            | 5            | 26          
2837     | AND    | 3            | 5            | 26          
2838     | AND    | 3            | 5            | 26          
2839     | NOT    | 3            | 3            | 29          
2840     | NOT    | 3            | 3            | 25          
2841     | NOT    | 3            | 3            | 29          
2842     | NOT    | 3            | 3            | 25          
2843     | NOT    | 3            | 3            | 29          
2844     | NOT    | 3            | 3            | 25          
2845     | NOT    | 3            | 3            | 29          
2846     | NOT    | 3            | 3            | 25          
2847     | AND    | 2            | 6            | 21          
2848     | AND    | 2            | 6            | 21          
2849     | AND    | 2            | 6            | 21          
2850     | AND    | 2            | 6            | 21          
2851     | AND    | 3            | 5            | 26          
2852     | AND    | 3            | 5            | 26          
2853     | AND    | 3            | 5            | 26          
2854     | AND    | 3            | 5            | 26          
2855     | NOT    | 3            | 3            | 37          
2861     | NOT    | 3            | 3            | 28          
2867     | AND    | 2            | 4            | 172         
2868     | AND    | 2            | 4            | 35          
2869     | AND    | 2            | 4            | 41          
2870     | AND    | 2            | 4            | 47          
2871     | AND    | 2            | 4            | 48          
2872     | AND    | 2            | 4            | 48          
2873     | AND    | 2            | 4            | 47          
2874     | AND    | 2            | 4            | 48          
2875     | AND    | 2            | 4            | 37          
2876     | AND    | 2            | 4            | 26          
2877     | BUFF   | 3            | 3            | 8           
2882     | NOT    | 3            | 3            | 16          
2891     | NOT    | 4            | 3            | 16          
2901     | NOT    | 3            | 3            | 22          
2902     | NOT    | 3            | 3            | 22          
2903     | NOT    | 3            | 3            | 29          
2904     | NOT    | 3            | 3            | 25          
2905     | NOT    | 3            | 3            | 29          
2906     | NOT    | 3            | 3            | 25          
2907     | AND    | 3            | 5            | 19          
2908     | AND    | 2            | 6            | 21          
2909     | AND    | 2            | 6            | 21          
2910     | AND    | 3            | 5            | 19          
2911     | AND    | 3            | 5            | 26          
2912     | AND    | 3            | 5            | 26          
2913     | NOT    | 3            | 3            | 29          
2914     | NOT    | 3            | 3            | 25          
2915     | NOT    | 3            | 3            | 29          
2916     | NOT    | 3            | 3            | 25          
2917     | NOT    | 3            | 3            | 29          
2918     | NOT    | 3            | 3            | 25          
2919     | AND    | 2            | 6            | 21          
2920     | NOT    | 5            | 3            | 17          
2921     | AND    | 2            | 6            | 21          
2922     | AND    | 2            | 6            | 21          
2923     | AND    | 3            | 5            | 26          
2924     | AND    | 3            | 5            | 26          
2925     | AND    | 3            | 5            | 26          
2926     | NOT    | 3            | 3            | 221 [TOP]   
2927     | NOT    | 3            | 3            | 217         
2928     | NOT    | 3            | 3            | 221 [TOP]   
2929     | NOT    | 3            | 3            | 217         
2930     | NOT    | 3            | 3            | 221 [TOP]   
2931     | NOT    | 3            | 3            | 217         
2932     | NOT    | 3            | 3            | 211         
2933     | NOT    | 3            | 3            | 207         
2934     | AND    | 2            | 6            | 213         
2935     | AND    | 2            | 6            | 213         
2936     | AND    | 2            | 6            | 213         
2937     | AND    | 2            | 6            | 203         
2938     | AND    | 3            | 5            | 218         
2939     | AND    | 3            | 5            | 218         
2940     | AND    | 3            | 5            | 218         
2941     | AND    | 3            | 5            | 208         
2942     | NOT    | 3            | 3            | 29          
2948     | NOT    | 3            | 3            | 28          
2954     | AND    | 2            | 4            | 170         
2955     | AND    | 2            | 4            | 27          
2956     | AND    | 2            | 4            | 46          
2957     | AND    | 2            | 4            | 48          
2958     | AND    | 2            | 4            | 49          
2959     | AND    | 2            | 4            | 46          
2960     | AND    | 2            | 4            | 47          
2961     | AND    | 2            | 4            | 43          
2962     | AND    | 2            | 4            | 32          
2963     | AND    | 2            | 4            | 26          
2964     | NOT    | 3            | 3            | 10          
2969     | AND    | 2            | 4            | 8           
2970     | AND    | 2            | 4            | 8           
2971     | AND    | 2            | 4            | 8           
2972     | AND    | 2            | 4            | 8           
2973     | NOT    | 3            | 3            | 188         
2974     | NOT    | 3            | 3            | 184         
2975     | NOT    | 3            | 3            | 192         
2976     | NOT    | 3            | 3            | 188         
2977     | NOT    | 3            | 3            | 192         
2978     | NOT    | 3            | 3            | 188         
2979     | AND    | 2            | 6            | 180         
2980     | AND    | 2            | 4            | 181         
2981     | AND    | 2            | 6            | 184         
2982     | AND    | 2            | 6            | 184         
2983     | AND    | 3            | 5            | 185         
2984     | OR     | 4            | 2            | 181         
2985     | AND    | 3            | 5            | 189         
2986     | AND    | 3            | 5            | 189         
2987     | NOT    | 3            | 3            | 172         
2988     | NOT    | 3            | 3            | 172         
2989     | NOT    | 3            | 3            | 179         
2990     | NOT    | 3            | 3            | 175         
2991     | NOT    | 3            | 3            | 179         
2992     | NOT    | 3            | 3            | 175         
2993     | AND    | 3            | 5            | 169         
2994     | AND    | 2            | 6            | 171         
2995     | AND    | 2            | 6            | 171         
2996     | AND    | 3            | 5            | 169         
2997     | AND    | 3            | 5            | 176         
2998     | AND    | 3            | 5            | 176         
2999     | NOT    | 3            | 3            | 84          
3000     | BUFF   | 3            | 3            | 99          
3003     | BUFF   | 3            | 3            | 95          
3006     | NOT    | 3            | 3            | 22          
3007     | BUFF   | 3            | 3            | 29          
3010     | BUFF   | 3            | 3            | 25          
3013     | AND    | 3            | 5            | 81          
3014     | AND    | 3            | 5            | 19          
3015     | NOT    | 3            | 3            | 201         
3016     | NOT    | 3            | 3            | 197         
3017     | NOT    | 3            | 3            | 201         
3018     | NOT    | 3            | 3            | 197         
3019     | NOT    | 3            | 3            | 201         
3020     | NOT    | 3            | 3            | 197         
3021     | NOT    | 3            | 3            | 221 [TOP]   
3022     | NOT    | 3            | 3            | 217         
3023     | AND    | 2            | 6            | 193         
3024     | AND    | 2            | 6            | 193         
3025     | AND    | 2            | 6            | 193         
3026     | AND    | 2            | 6            | 213         
3027     | AND    | 3            | 5            | 198         
3028     | AND    | 3            | 5            | 198         
3029     | AND    | 3            | 5            | 198         
3030     | AND    | 3            | 5            | 218         
3031     | NOT    | 3            | 3            | 74          
3032     | NOT    | 3            | 3            | 74          
3033     | NOT    | 3            | 3            | 74          
3034     | NOT    | 3            | 3            | 74          
3035     | BUFF   | 3            | 3            | 71          
3038     | BUFF   | 3            | 3            | 72          
3041     | NOT    | 3            | 3            | 14          
3052     | NOT    | 3            | 3            | 20          
3063     | NOT    | 3            | 3            | 44          
3068     | NOT    | 3            | 3            | 113         
3071     | AND    | 2            | 4            | 25          
3072     | AND    | 2            | 4            | 25          
3073     | AND    | 2            | 4            | 20          
3074     | AND    | 2            | 4            | 20          
3075     | NOT    | 3            | 3            | 14          
3086     | NOT    | 3            | 3            | 20          
3097     | NOT    | 3            | 3            | 13          
3108     | NOT    | 3            | 3            | 20          
3119     | NOT    | 3            | 3            | 13          
3130     | NOT    | 3            | 3            | 17          
3141     | NOT    | 3            | 3            | 92          
3142     | NOT    | 3            | 3            | 92          
3143     | NOT    | 3            | 3            | 92          
3144     | NOT    | 3            | 3            | 92          
3145     | NOT    | 3            | 3            | 92          
3146     | NOT    | 3            | 3            | 92          
3147     | NOT    | 3            | 3            | 13          
3158     | NOT    | 3            | 3            | 20          
3169     | NOT    | 3            | 3            | 13          
3180     | NOT    | 3            | 3            | 18          
3191     | BUFF   | 3            | 3            | 1           
3194     | NOT    | 3            | 3            | 67          
3195     | NOT    | 3            | 3            | 67          
3196     | NOT    | 3            | 3            | 67          
3197     | NOT    | 3            | 3            | 67          
3198     | NOT    | 3            | 3            | 74          
3199     | NOT    | 3            | 3            | 74          
3200     | BUFF   | 3            | 3            | 74          
3203     | NOT    | 3            | 3            | 74          
3357     | BUFF   | 4            | 4            | 0           
3358     | BUFF   | 4            | 4            | 0           
3359     | BUFF   | 4            | 4            | 0           
3360     | BUFF   | 4            | 4            | 0           
3401     | AND    | 2            | 7            | 21          
3402     | AND    | 2            | 7            | 21          
3403     | AND    | 2            | 7            | 21          
3404     | AND    | 2            | 7            | 21          
