Node ID  | Type   | CC0          | CC1          | CO          
282      | NAND   | 16           | 3            | 26          
285      | NAND   | 16           | 3            | 26          
288      | NAND   | 16           | 3            | 77          
289      | NAND   | 16           | 3            | 77          
290      | NAND   | 16           | 3            | 77          
291      | NAND   | 16           | 3            | 77          
292      | NAND   | 16           | 3            | 77          
293      | NAND   | 16           | 3            | 77          
294      | NAND   | 16           | 3            | 77          
295      | NAND   | 16           | 3            | 77          
296      | AND    | 17           | 28           | 1           
300      | NOT    | 4            | 17           | 76          
301      | NOT    | 4            | 17           | 76          
302      | NOT    | 4            | 17           | 76          
303      | NOT    | 4            | 17           | 76          
304      | NOT    | 4            | 17           | 76          
305      | NOT    | 4            | 17           | 76          
306      | NOT    | 4            | 17           | 76          
307      | NOT    | 4            | 17           | 76          
308      | NOT    | 4            | 17           | 76          
309      | NOT    | 29           | 18           | 64          
319      | NOT    | 29           | 18           | 17          
329      | NOT    | 29           | 18           | 0           
330      | XOR    | 22           | 33 [TOP]     | 60          
331      | XOR    | 22           | 33 [TOP]     | 60          
332      | XOR    | 22           | 33 [TOP]     | 60          
333      | XOR    | 22           | 33 [TOP]     | 60          
334      | NAND   | 20           | 2            | 17          
335      | XOR    | 22           | 33 [TOP]     | 60          
336      | NAND   | 20           | 2            | 15          
337      | XOR    | 22           | 33 [TOP]     | 60          
338      | NAND   | 20           | 2            | 15          
339      | XOR    | 22           | 33 [TOP]     | 60          
340      | NAND   | 20           | 2            | 17          
341      | XOR    | 22           | 33 [TOP]     | 60          
342      | NAND   | 20           | 2            | 15          
343      | XOR    | 22           | 33 [TOP]     | 60          
344      | NAND   | 20           | 2            | 23          
345      | NAND   | 20           | 2            | 21          
346      | NAND   | 20           | 2            | 25          
347      | NAND   | 20           | 2            | 25          
348      | NAND   | 51           | 5            | 42          
349      | NAND   | 51           | 5            | 42          
350      | NAND   | 51           | 5            | 42          
351      | NAND   | 51           | 5            | 42          
352      | NAND   | 51           | 5            | 42          
353      | NAND   | 51           | 5            | 42          
354      | NAND   | 51           | 5            | 42          
355      | NAND   | 51           | 5            | 42          
356      | NAND   | 51           | 5            | 42          
357      | AND    | 52 [TOP]     | 46 [TOP]     | 1           
360      | NOT    | 47           | 53 [TOP]     | 17          
370      | NOT    | 47           | 53 [TOP]     | 0           
371      | NAND   | 55 [TOP]     | 2            | 17          
372      | NAND   | 55 [TOP]     | 2            | 15          
373      | NAND   | 55 [TOP]     | 2            | 15          
374      | NAND   | 55 [TOP]     | 2            | 17          
375      | NAND   | 55 [TOP]     | 2            | 15          
376      | NAND   | 55 [TOP]     | 2            | 23          
377      | NAND   | 55 [TOP]     | 2            | 21          
378      | NAND   | 55 [TOP]     | 2            | 25          
379      | NAND   | 55 [TOP]     | 2            | 25          
380      | NAND   | 8            | 2            | 11          
381      | NAND   | 8            | 2            | 9           
386      | NAND   | 8            | 2            | 9           
393      | NAND   | 8            | 2            | 11          
399      | NAND   | 8            | 2            | 9           
404      | NAND   | 8            | 2            | 17          
407      | NAND   | 8            | 2            | 15          
411      | NAND   | 8            | 2            | 19          
414      | NAND   | 8            | 2            | 19          
415      | NOT    | 3            | 9            | 10          
416      | AND    | 9            | 17           | 4           
417      | NOT    | 3            | 9            | 10          
418      | NOT    | 3            | 9            | 16          
419      | NOT    | 3            | 9            | 14          
420      | NOT    | 3            | 9            | 18          
421      | NOR    | 10           | 13           | 0           
422      | NAND   | 12           | 4            | 7           
425      | NAND   | 16           | 4            | 9           
428      | NAND   | 14           | 4            | 9           
429      | NAND   | 16           | 4            | 11          
430      | NAND   | 11           | 9            | 0           
431      | NAND   | 13           | 9            | 0           
432      | NAND   | 15           | 9            | 0           
