Node ID  | Type   | CC0          | CC1          | CO          
864      | BUFF   | 2            | 2            | 104         
867      | NOT    | 2            | 2            | 49          
870      | NOT    | 2            | 2            | 49          
874      | BUFF   | 2            | 2            | 39          
877      | BUFF   | 2            | 2            | 56          
880      | BUFF   | 2            | 2            | 52          
883      | NOT    | 2            | 2            | 86          
886      | BUFF   | 2            | 2            | 86          
889      | NOT    | 2            | 2            | 85          
890      | AND    | 2            | 3            | 84          
891      | NAND   | 3            | 2            | 84          
892      | AND    | 2            | 3            | 83          
895      | NOT    | 2            | 2            | 54          
896      | OR     | 3            | 2            | 79          
913      | NAND   | 3            | 2            | 75          
914      | NAND   | 4            | 2            | 75          
915      | NOT    | 2            | 2            | 81          
916      | NOT    | 2            | 2            | 80          
917      | BUFF   | 2            | 2            | 137         
920      | NOT    | 2            | 2            | 75          
923      | BUFF   | 2            | 2            | 75          
926      | BUFF   | 2            | 2            | 115         
929      | BUFF   | 2            | 2            | 115         
932      | BUFF   | 2            | 2            | 115         
935      | BUFF   | 2            | 2            | 115         
938      | BUFF   | 2            | 2            | 114         
941      | BUFF   | 2            | 2            | 114         
944      | BUFF   | 2            | 2            | 114         
947      | BUFF   | 2            | 2            | 114         
950      | BUFF   | 2            | 2            | 128         
953      | BUFF   | 2            | 2            | 56          
956      | BUFF   | 2            | 2            | 102         
959      | BUFF   | 2            | 2            | 52          
962      | BUFF   | 2            | 2            | 126         
965      | BUFF   | 2            | 2            | 90          
1067     | AND    | 2            | 4            | 39          
1117     | OR     | 4            | 2            | 79          
1179     | OR     | 4            | 2            | 52          
1196     | NOT    | 4            | 3            | 72          
1197     | OR     | 4            | 2            | 79          
1202     | AND    | 4            | 5            | 72          
1219     | OR     | 4            | 2            | 78          
1250     | AND    | 3            | 7            | 4           
1251     | NAND   | 4            | 2            | 49          
1252     | NAND   | 4            | 2            | 49          
1253     | NAND   | 4            | 2            | 49          
1254     | NAND   | 4            | 2            | 49          
1255     | NAND   | 4            | 2            | 49          
1256     | NAND   | 4            | 2            | 49          
1257     | NAND   | 4            | 2            | 49          
1258     | NAND   | 4            | 2            | 49          
1259     | NOT    | 3            | 3            | 114         
1260     | NOT    | 3            | 3            | 114         
1261     | NOT    | 3            | 3            | 114         
1262     | NOT    | 3            | 3            | 114         
1263     | NAND   | 5            | 3            | 42          
1264     | NAND   | 5            | 3            | 3           
1267     | NAND   | 5            | 3            | 127         
1268     | BUFF   | 3            | 3            | 43          
1271     | NOT    | 3            | 3            | 55          
1272     | NOT    | 3            | 3            | 51          
1273     | BUFF   | 3            | 3            | 127         
1276     | BUFF   | 3            | 3            | 116         
1279     | BUFF   | 3            | 3            | 40          
1298     | BUFF   | 3            | 3            | 49          
1302     | BUFF   | 3            | 3            | 45          
1306     | AND    | 3            | 5            | 71          
1315     | AND    | 3            | 7            | 70          
1322     | AND    | 3            | 5            | 91          
1325     | AND    | 3            | 7            | 95          
1328     | NAND   | 7            | 3            | 35          
1331     | NAND   | 5            | 3            | 38          
1334     | BUFF   | 3            | 3            | 48          
1337     | NAND   | 6            | 2            | 39          
1338     | NAND   | 7            | 3            | 80          
1339     | NOT    | 3            | 3            | 101         
1340     | AND    | 3            | 7            | 44          
1343     | NAND   | 7            | 3            | 101         
1344     | NOT    | 3            | 3            | 125         
1345     | NOT    | 3            | 3            | 80          
1346     | NOT    | 3            | 3            | 98          
1347     | NOT    | 3            | 3            | 112         
1348     | NOT    | 3            | 3            | 119         
1349     | NOT    | 3            | 3            | 101         
1350     | NOT    | 3            | 3            | 122         
1351     | NOT    | 3            | 3            | 78          
1352     | NOT    | 3            | 3            | 103         
1353     | OR     | 5            | 3            | 83          
1358     | NOR    | 3            | 5            | 83          
1363     | BUFF   | 3            | 4            | 82          
1366     | NOT    | 4            | 3            | 83          
1369     | BUFF   | 3            | 3            | 71          
1384     | BUFF   | 3            | 3            | 79          
1401     | NOT    | 3            | 4            | 79          
1402     | NOT    | 3            | 4            | 96          
1403     | NOT    | 3            | 4            | 113         
1404     | NOT    | 3            | 4            | 130         
1405     | NOT    | 3            | 4            | 99          
1406     | NOT    | 3            | 4            | 116         
1407     | NOT    | 3            | 4            | 78          
1408     | NOT    | 3            | 4            | 104         
1409     | OR     | 6            | 2            | 70          
1426     | NOT    | 4            | 3            | 75          
1427     | NOT    | 4            | 3            | 76          
1452     | AND    | 3            | 7            | 66          
1459     | NOT    | 3            | 3            | 136         
1460     | NOT    | 3            | 3            | 113         
1461     | OR     | 5            | 3            | 358         
1464     | NOR    | 3            | 5            | 72          
1467     | NOT    | 3            | 3            | 113         
1468     | NOT    | 3            | 3            | 113         
1469     | NOT    | 3            | 3            | 113         
1470     | NOT    | 3            | 3            | 113         
1471     | BUFF   | 3            | 3            | 127         
1474     | NOT    | 3            | 3            | 127         
1475     | BUFF   | 3            | 3            | 128         
1478     | BUFF   | 3            | 3            | 128         
1481     | BUFF   | 3            | 3            | 129         
1484     | BUFF   | 3            | 3            | 129         
1487     | BUFF   | 3            | 3            | 129         
1490     | BUFF   | 3            | 3            | 129         
1493     | BUFF   | 3            | 3            | 55          
1496     | BUFF   | 3            | 3            | 101         
1499     | BUFF   | 3            | 3            | 51          
1502     | BUFF   | 3            | 3            | 125         
1505     | NAND   | 10           | 3            | 1           
1507     | AND    | 5            | 9            | 42          
1508     | AND    | 5            | 9            | 42          
1509     | NAND   | 6            | 3            | 111         
1510     | NAND   | 6            | 3            | 111         
1511     | NAND   | 6            | 3            | 111         
1512     | NAND   | 6            | 3            | 111         
1520     | AND    | 3            | 6            | 39          
1562     | AND    | 3            | 5            | 36          
1579     | NOT    | 3            | 5            | 80          
1580     | AND    | 3            | 5            | 80          
1581     | AND    | 4            | 7            | 76          
1582     | NOT    | 3            | 5            | 92          
1583     | AND    | 3            | 5            | 92          
1584     | NOT    | 3            | 5            | 112         
1585     | AND    | 3            | 5            | 112         
1586     | AND    | 3            | 6            | 109         
1587     | NOT    | 3            | 5            | 119         
1588     | AND    | 3            | 5            | 119         
1589     | AND    | 2            | 5            | 117         
1590     | NOT    | 3            | 5            | 101         
1591     | AND    | 3            | 5            | 101         
1592     | AND    | 4            | 7            | 97          
1593     | NOT    | 3            | 5            | 116         
1594     | AND    | 3            | 5            | 116         
1595     | NOT    | 3            | 5            | 78          
1596     | AND    | 3            | 5            | 78          
1597     | AND    | 3            | 6            | 75          
1598     | NOT    | 3            | 5            | 103         
1599     | AND    | 3            | 5            | 103         
1600     | AND    | 2            | 5            | 101         
1643     | AND    | 2            | 6            | 77          
1644     | AND    | 2            | 6            | 94          
1645     | AND    | 2            | 6            | 111         
1646     | AND    | 2            | 6            | 128         
1647     | AND    | 2            | 6            | 97          
1648     | AND    | 2            | 6            | 114         
1649     | AND    | 2            | 6            | 76          
1650     | AND    | 2            | 6            | 102         
1667     | AND    | 2            | 6            | 72          
1670     | AND    | 2            | 6            | 73          
1673     | NOT    | 6            | 5            | 73          
1674     | NOT    | 6            | 5            | 85          
1675     | NOT    | 6            | 5            | 106         
1676     | NOT    | 6            | 5            | 111         
1677     | NOT    | 6            | 5            | 93          
1678     | NOT    | 6            | 5            | 110         
1679     | NOT    | 6            | 5            | 71          
1680     | NOT    | 6            | 5            | 96          
1691     | NAND   | 6            | 3            | 110         
1692     | NAND   | 6            | 3            | 110         
1693     | NAND   | 6            | 3            | 110         
1694     | NAND   | 6            | 3            | 110         
1713     | NOT    | 4            | 11           | 0           
1714     | AND    | 2            | 5            | 1           
1715     | NAND   | 7            | 7            | 107         
1718     | NAND   | 7            | 7            | 107         
1721     | NAND   | 19           | 6            | 32          
1722     | AND    | 3            | 10           | 41          
1725     | NAND   | 10           | 3            | 103         
1726     | NOT    | 4            | 4            | 51          
1727     | NAND   | 7            | 4            | 51          
1728     | NOT    | 4            | 4            | 55          
1729     | AND    | 3            | 6            | 40          
1730     | NAND   | 7            | 4            | 47          
1731     | NOT    | 4            | 4            | 51          
1735     | NAND   | 5            | 2            | 103         
1736     | NOT    | 4            | 4            | 128         
1737     | NOT    | 4            | 4            | 129         
1738     | NAND   | 10           | 3            | 99          
1747     | NAND   | 10           | 3            | 92          
1756     | NAND   | 8            | 3            | 35          
1761     | NAND   | 10           | 3            | 38          
1764     | NAND   | 7            | 4            | 97          
1765     | NOT    | 4            | 4            | 101         
1766     | NAND   | 7            | 4            | 121         
1767     | NOT    | 4            | 4            | 125         
1768     | NOT    | 4            | 8            | 35          
1769     | NOT    | 4            | 4            | 62          
1770     | NOT    | 4            | 6            | 37          
1787     | AND    | 3            | 8            | 77          
1788     | AND    | 2            | 7            | 78          
1789     | AND    | 3            | 8            | 89          
1790     | AND    | 2            | 7            | 90          
1791     | AND    | 2            | 7            | 110         
1792     | AND    | 2            | 7            | 110         
1793     | AND    | 3            | 8            | 116         
1794     | AND    | 3            | 8            | 116         
1795     | AND    | 3            | 8            | 98          
1796     | AND    | 3            | 8            | 98          
1797     | AND    | 2            | 7            | 114         
1798     | AND    | 2            | 7            | 114         
1799     | AND    | 2            | 7            | 76          
1800     | AND    | 3            | 8            | 75          
1801     | AND    | 2            | 7            | 101         
1802     | AND    | 3            | 8            | 100         
1803     | AND    | 2            | 6            | 80          
1806     | AND    | 3            | 7            | 80          
1809     | AND    | 3            | 7            | 80          
1812     | AND    | 4            | 6            | 80          
1815     | NAND   | 7            | 4            | 65          
1818     | NAND   | 6            | 3            | 66          
1821     | NAND   | 8            | 3            | 46          
1824     | NAND   | 8            | 3            | 90          
1833     | NAND   | 6            | 3            | 46          
1842     | NOT    | 4            | 4            | 70          
1843     | NOT    | 4            | 4            | 99          
1844     | NOT    | 4            | 4            | 100         
1845     | NOT    | 4            | 4            | 115         
1846     | NOT    | 4            | 4            | 116         
1847     | NOT    | 4            | 4            | 117         
1848     | NOT    | 4            | 4            | 118         
1849     | NOT    | 4            | 4            | 79          
1850     | AND    | 4            | 6            | 79          
1851     | NOT    | 4            | 4            | 96          
1852     | AND    | 4            | 6            | 96          
1853     | NOT    | 4            | 4            | 113         
1854     | AND    | 4            | 6            | 113         
1855     | NOT    | 4            | 4            | 130         
1856     | AND    | 4            | 6            | 130         
1857     | NOT    | 4            | 4            | 99          
1858     | AND    | 4            | 6            | 99          
1859     | NOT    | 4            | 4            | 116         
1860     | AND    | 4            | 6            | 116         
1861     | NOT    | 4            | 4            | 78          
1862     | AND    | 4            | 6            | 78          
1863     | NOT    | 4            | 4            | 104         
1864     | AND    | 4            | 6            | 104         
1869     | AND    | 5            | 8            | 73          
1870     | NOR    | 2            | 8            | 69          
1873     | NOT    | 6            | 4            | 71          
1874     | AND    | 5            | 8            | 85          
1875     | NOR    | 2            | 8            | 81          
1878     | NOT    | 6            | 4            | 88          
1879     | AND    | 5            | 8            | 107         
1880     | NOR    | 2            | 8            | 103         
1883     | NOT    | 6            | 4            | 105         
1884     | AND    | 5            | 8            | 113         
1885     | NOR    | 2            | 8            | 109         
1888     | NOT    | 6            | 4            | 122         
1889     | AND    | 5            | 8            | 93          
1890     | NOR    | 2            | 8            | 89          
1893     | NOT    | 6            | 4            | 91          
1894     | AND    | 5            | 8            | 110         
1895     | NOR    | 2            | 8            | 106         
1898     | NOT    | 8            | 4            | 108         
1899     | AND    | 5            | 8            | 72          
1900     | NOR    | 2            | 8            | 68          
1903     | NOT    | 8            | 4            | 70          
1904     | AND    | 5            | 8            | 98          
1905     | NOR    | 2            | 8            | 94          
1908     | NOT    | 8            | 4            | 96          
1909     | AND    | 2            | 9            | 83          
1912     | NAND   | 9            | 2            | 140         
1913     | AND    | 2            | 10           | 111         
1917     | NAND   | 10           | 2            | 125         
1922     | AND    | 2            | 10           | 101         
1926     | NAND   | 10           | 2            | 63          
1930     | BUFF   | 4            | 6            | 335         
1933     | NAND   | 7            | 7            | 106         
1936     | NAND   | 7            | 7            | 106         
1939     | NOT    | 4            | 4            | 127         
1940     | NAND   | 7            | 4            | 123         
1941     | NOT    | 4            | 4            | 127         
1942     | NOT    | 4            | 4            | 127         
1943     | NOT    | 4            | 4            | 128         
1944     | NOT    | 4            | 4            | 128         
1945     | NOT    | 4            | 4            | 128         
1946     | NOT    | 4            | 4            | 128         
1947     | NOT    | 6            | 3            | 0           
1960     | NAND   | 7            | 3            | 52          
1961     | NAND   | 7            | 3            | 48          
1966     | AND    | 4            | 10           | 109         
1981     | NAND   | 7            | 3            | 98          
1982     | NAND   | 7            | 3            | 122         
1983     | AND    | 3            | 13           | 30          
1986     | OR     | 10           | 8            | 70          
1987     | OR     | 8            | 7            | 104         
1988     | OR     | 9            | 6            | 110         
1989     | OR     | 11           | 8            | 90          
1990     | OR     | 9            | 7            | 69          
1991     | OR     | 8            | 6            | 95          
2022     | AND    | 2            | 6            | 77          
2023     | AND    | 2            | 8            | 77          
2024     | AND    | 2            | 6            | 94          
2025     | AND    | 2            | 8            | 94          
2026     | AND    | 2            | 6            | 111         
2027     | AND    | 2            | 8            | 111         
2028     | AND    | 2            | 6            | 128         
2029     | AND    | 2            | 8            | 128         
2030     | AND    | 2            | 6            | 97          
2031     | AND    | 2            | 8            | 97          
2032     | AND    | 2            | 6            | 114         
2033     | AND    | 2            | 8            | 114         
2034     | AND    | 2            | 6            | 76          
2035     | AND    | 2            | 8            | 76          
2036     | AND    | 2            | 6            | 102         
2037     | AND    | 2            | 8            | 102         
2038     | BUFF   | 3            | 7            | 71          
2043     | NOT    | 7            | 3            | 71          
2052     | BUFF   | 3            | 7            | 72          
2057     | NOT    | 7            | 3            | 72          
2068     | AND    | 2            | 12           | 69          
2073     | AND    | 2            | 12           | 81          
2078     | AND    | 2            | 12           | 103         
2083     | AND    | 2            | 12           | 109         
2088     | AND    | 2            | 12           | 89          
2093     | AND    | 2            | 12           | 106         
2098     | AND    | 2            | 12           | 68          
2103     | AND    | 2            | 12           | 94          
2121     | NOT    | 6            | 4            | 80          
2122     | NOT    | 6            | 4            | 78          
2123     | NOT    | 6            | 4            | 100         
2124     | NOT    | 6            | 4            | 90          
2125     | NOT    | 6            | 4            | 108         
2126     | NOT    | 6            | 4            | 100         
2127     | NOT    | 6            | 4            | 93          
2128     | NOT    | 6            | 4            | 84          
2133     | NAND   | 7            | 3            | 124         
2134     | NAND   | 8            | 4            | 123         
2135     | NAND   | 8            | 4            | 123         
2136     | NAND   | 8            | 4            | 124         
2137     | NAND   | 8            | 4            | 124         
2138     | NAND   | 8            | 4            | 124         
2139     | NAND   | 8            | 4            | 124         
2141     | NOT    | 8            | 8            | 105         
2142     | NOT    | 8            | 8            | 105         
2143     | NOT    | 4            | 11           | 108         
2144     | AND    | 11           | 7            | 95          
2145     | NOT    | 4            | 11           | 91          
2146     | NAND   | 8            | 8            | 47          
2147     | NAND   | 8            | 8            | 43          
2148     | AND    | 2            | 17           | 113         
2149     | NOT    | 4            | 11           | 112         
2150     | AND    | 11           | 7            | 95          
2151     | NOT    | 4            | 11           | 91          
2152     | NOT    | 4            | 11           | 102         
2153     | NOT    | 4            | 11           | 94          
2154     | AND    | 11           | 7            | 96          
2155     | NOT    | 4            | 11           | 101         
2156     | NOT    | 4            | 11           | 95          
2157     | AND    | 11           | 7            | 96          
2158     | BUFF   | 11           | 4            | 37          
2175     | BUFF   | 11           | 4            | 40          
2178     | NAND   | 8            | 8            | 93          
2179     | NAND   | 8            | 8            | 117         
2180     | NOT    | 4            | 9            | 36          
2181     | AND    | 8            | 7            | 31          
2183     | NOT    | 4            | 9            | 42          
2184     | AND    | 6            | 7            | 99          
2185     | NAND   | 12           | 4            | 76          
2188     | NAND   | 13           | 4            | 76          
2191     | NAND   | 10           | 5            | 76          
2194     | NAND   | 11           | 4            | 76          
2197     | NAND   | 13           | 4            | 76          
2200     | NAND   | 12           | 3            | 76          
2203     | NAND   | 11           | 4            | 76          
2206     | NAND   | 10           | 3            | 76          
2209     | NOT    | 5            | 8            | 73          
2210     | NOT    | 4            | 7            | 81          
2211     | AND    | 7            | 8            | 61          
2212     | BUFF   | 9            | 4            | 45          
2221     | BUFF   | 9            | 4            | 89          
2230     | NOT    | 4            | 7            | 66          
2231     | NOT    | 4            | 7            | 66          
2232     | NOT    | 4            | 7            | 94          
2233     | NOT    | 4            | 7            | 94          
2234     | NOT    | 4            | 9            | 108         
2235     | NOT    | 4            | 9            | 108         
2236     | NOT    | 4            | 9            | 108         
2237     | NOT    | 4            | 9            | 108         
2238     | OR     | 7            | 7            | 72          
2239     | OR     | 7            | 7            | 89          
2240     | OR     | 7            | 7            | 106         
2241     | OR     | 7            | 7            | 123         
2242     | OR     | 7            | 7            | 92          
2243     | OR     | 7            | 7            | 109         
2244     | OR     | 7            | 7            | 71          
2245     | OR     | 7            | 7            | 97          
2270     | AND    | 7            | 14           | 64          
2277     | AND    | 7            | 13           | 98          
2282     | AND    | 7            | 12           | 104         
2287     | AND    | 7            | 14           | 84          
2294     | AND    | 7            | 13           | 63          
2299     | AND    | 7            | 12           | 89          
2304     | BUFF   | 11           | 3            | 124         
2307     | AND    | 2            | 8            | 333         
2310     | NAND   | 8            | 2            | 334         
2313     | BUFF   | 8            | 8            | 133         
2316     | BUFF   | 8            | 8            | 133         
2319     | BUFF   | 8            | 8            | 106         
2322     | BUFF   | 8            | 8            | 106         
2325     | NAND   | 8            | 8            | 119         
2328     | NAND   | 9            | 9            | 118         
2331     | NAND   | 9            | 9            | 119         
2334     | NAND   | 9            | 9            | 119         
2341     | NAND   | 16           | 8            | 97          
2342     | NAND   | 16           | 8            | 97          
2347     | AND    | 3            | 10           | 92          
2348     | AND    | 3            | 15           | 40          
2349     | AND    | 3            | 11           | 40          
2350     | AND    | 3            | 21           | 109         
2351     | AND    | 3            | 10           | 92          
2352     | AND    | 5            | 14           | 91          
2353     | AND    | 3            | 10           | 93          
2354     | AND    | 5            | 15           | 91          
2355     | AND    | 3            | 10           | 93          
2374     | NOT    | 9            | 9            | 92          
2375     | NOT    | 9            | 9            | 116         
2376     | AND    | 4            | 16           | 29          
2379     | AND    | 9            | 14           | 24          
2398     | AND    | 3            | 11           | 58          
2417     | AND    | 2            | 9            | 66          
2418     | AND    | 2            | 10           | 66          
2419     | AND    | 4            | 15           | 64          
2420     | AND    | 2            | 9            | 83          
2421     | AND    | 2            | 10           | 83          
2422     | AND    | 4            | 15           | 81          
2425     | AND    | 2            | 9            | 100         
2426     | AND    | 2            | 10           | 100         
2427     | AND    | 4            | 15           | 98          
2430     | AND    | 2            | 9            | 117         
2431     | AND    | 2            | 10           | 117         
2432     | AND    | 4            | 15           | 115         
2435     | AND    | 2            | 9            | 86          
2436     | AND    | 2            | 10           | 86          
2437     | AND    | 4            | 15           | 84          
2438     | AND    | 2            | 9            | 103         
2439     | AND    | 2            | 12           | 103         
2440     | AND    | 4            | 15           | 101         
2443     | AND    | 2            | 9            | 65          
2444     | AND    | 2            | 12           | 65          
2445     | AND    | 4            | 15           | 63          
2448     | AND    | 2            | 9            | 91          
2449     | AND    | 2            | 12           | 91          
2450     | AND    | 4            | 15           | 89          
2467     | NOT    | 9            | 9            | 132         
2468     | NOT    | 9            | 9            | 132         
2469     | NOT    | 9            | 9            | 105         
2470     | NOT    | 9            | 9            | 105         
2471     | NAND   | 17           | 17           | 88          
2474     | NOT    | 9            | 9            | 118         
2475     | NOT    | 10           | 10           | 118         
2476     | NOT    | 10           | 10           | 118         
2477     | NOT    | 10           | 10           | 118         
2478     | OR     | 7            | 7            | 36          
2481     | NOT    | 5            | 12           | 39          
2482     | AND    | 4            | 8            | 43          
2483     | AND    | 4            | 21           | 30          
2486     | AND    | 4            | 13           | 88          
2487     | AND    | 4            | 13           | 112         
2488     | BUFF   | 13           | 5            | 75          
2497     | BUFF   | 14           | 5            | 75          
2506     | BUFF   | 11           | 6            | 75          
2515     | BUFF   | 12           | 5            | 75          
2524     | BUFF   | 14           | 5            | 75          
2533     | BUFF   | 13           | 4            | 75          
2542     | BUFF   | 12           | 5            | 75          
2551     | BUFF   | 11           | 4            | 75          
2560     | BUFF   | 13           | 5            | 80          
2569     | BUFF   | 14           | 5            | 80          
2578     | BUFF   | 11           | 6            | 80          
2587     | BUFF   | 12           | 5            | 80          
2596     | BUFF   | 14           | 5            | 80          
2605     | BUFF   | 13           | 4            | 80          
2614     | BUFF   | 12           | 5            | 80          
2623     | BUFF   | 11           | 4            | 80          
2632     | NOT    | 5            | 10           | 48          
2633     | AND    | 7            | 8            | 41          
2634     | NOT    | 5            | 10           | 60          
2635     | AND    | 7            | 8            | 41          
2636     | NOT    | 5            | 10           | 89          
2637     | AND    | 7            | 8            | 69          
2638     | NOT    | 5            | 10           | 90          
2639     | AND    | 7            | 8            | 69          
2640     | NOT    | 5            | 10           | 103         
2641     | AND    | 9            | 8            | 85          
2642     | NOT    | 5            | 10           | 102         
2643     | AND    | 9            | 8            | 85          
2644     | NOT    | 5            | 10           | 101         
2645     | AND    | 9            | 8            | 85          
2646     | NOT    | 5            | 10           | 100         
2647     | AND    | 9            | 8            | 85          
2648     | OR     | 12           | 9            | 59          
2652     | NOR    | 9            | 12           | 71          
2656     | OR     | 9            | 10           | 59          
2659     | OR     | 9            | 10           | 76          
2662     | OR     | 12           | 9            | 93          
2666     | NOR    | 9            | 12           | 99          
2670     | OR     | 9            | 10           | 93          
2673     | OR     | 12           | 9            | 110         
2677     | NOR    | 9            | 12           | 99          
2681     | OR     | 9            | 10           | 110         
2684     | OR     | 12           | 9            | 79          
2688     | NOR    | 9            | 12           | 98          
2692     | OR     | 9            | 10           | 79          
2697     | OR     | 9            | 10           | 96          
2702     | OR     | 12           | 9            | 58          
2706     | NOR    | 9            | 12           | 90          
2710     | OR     | 9            | 10           | 58          
2715     | OR     | 12           | 9            | 84          
2719     | NOR    | 9            | 12           | 89          
2723     | OR     | 9            | 10           | 84          
2728     | NOT    | 4            | 12           | 123         
2729     | NOT    | 5            | 12           | 138         
2730     | AND    | 4            | 10           | 31          
2731     | NOT    | 5            | 12           | 137         
2732     | AND    | 4            | 10           | 31          
2733     | NOT    | 5            | 12           | 148         
2734     | AND    | 4            | 10           | 59          
2735     | NOT    | 5            | 12           | 91          
2736     | AND    | 4            | 10           | 59          
2737     | NOT    | 5            | 12           | 143         
2738     | AND    | 4            | 10           | 73          
2739     | NOT    | 5            | 12           | 136         
2740     | AND    | 4            | 10           | 73          
2741     | NOT    | 5            | 12           | 105         
2742     | AND    | 4            | 10           | 73          
2743     | NOT    | 5            | 12           | 85          
2744     | AND    | 4            | 10           | 73          
2745     | OR     | 17           | 14           | 16          
2746     | NOR    | 14           | 17           | 16          
2748     | NAND   | 18           | 9            | 123         
2749     | NAND   | 18           | 9            | 123         
2750     | NAND   | 18           | 9            | 96          
2751     | NAND   | 18           | 9            | 96          
2754     | NAND   | 19           | 10           | 108         
2755     | NAND   | 19           | 9            | 109         
2756     | NAND   | 20           | 10           | 108         
2757     | NAND   | 20           | 10           | 108         
2758     | AND    | 4            | 19           | 32          
2761     | AND    | 4            | 19           | 32          
2764     | AND    | 5            | 14           | 29          
2768     | OR     | 10           | 8            | 82          
2769     | OR     | 9            | 8            | 107         
2898     | AND    | 3            | 11           | 38          
2899     | AND    | 3            | 11           | 38          
2900     | AND    | 3            | 11           | 66          
2901     | AND    | 3            | 11           | 66          
2962     | NOT    | 18           | 15           | 15          
2966     | NAND   | 19           | 19           | 113         
2967     | NAND   | 19           | 19           | 86          
2970     | BUFF   | 18           | 18           | 87          
2973     | NAND   | 20           | 20           | 98          
2977     | NAND   | 21           | 21           | 97          
2980     | AND    | 5            | 29           | 90          
2984     | NOT    | 6            | 14           | 81          
2985     | NOT    | 6            | 15           | 81          
2986     | NOT    | 7            | 12           | 81          
2987     | NOT    | 6            | 13           | 81          
2988     | NOT    | 6            | 15           | 81          
2989     | NOT    | 5            | 14           | 81          
2990     | NOT    | 6            | 13           | 81          
2991     | NOT    | 5            | 12           | 81          
2992     | NOT    | 6            | 14           | 74          
2993     | NOT    | 6            | 15           | 74          
2994     | NOT    | 7            | 12           | 74          
2995     | NOT    | 6            | 13           | 74          
2996     | NOT    | 6            | 15           | 74          
2997     | NOT    | 5            | 14           | 74          
2998     | NOT    | 6            | 13           | 74          
