Node ID  | Type   | CC0          | CC1          | CO          
543      | AND    | 2            | 3            | 193         
544      | AND    | 2            | 5            | 7           
547      | AND    | 2            | 5            | 7           
550      | BUFF   | 2            | 2            | 12          
562      | BUFF   | 2            | 2            | 12          
574      | NOT    | 2            | 2            | 198         
578      | NOT    | 2            | 2            | 198         
582      | BUFF   | 2            | 2            | 12          
594      | BUFF   | 2            | 2            | 12          
606      | NOT    | 2            | 2            | 75          
607      | NOT    | 2            | 2            | 75          
608      | NOT    | 2            | 2            | 75          
609      | NOT    | 2            | 2            | 75          
610      | NOT    | 2            | 2            | 75          
611      | NOT    | 2            | 2            | 75          
612      | NOT    | 2            | 2            | 87          
613      | BUFF   | 2            | 2            | 168         
625      | BUFF   | 2            | 2            | 168         
637      | BUFF   | 2            | 2            | 201         
643      | BUFF   | 2            | 2            | 201         
650      | NOT    | 2            | 2            | 67          
651      | AND    | 2            | 3            | 1           
655      | NOT    | 2            | 2            | 198         
659      | NOT    | 2            | 2            | 189         
663      | NOT    | 2            | 2            | 176         
667      | NOT    | 2            | 2            | 162         
671      | NOT    | 2            | 2            | 144         
675      | NOT    | 2            | 2            | 130         
679      | NOT    | 2            | 2            | 160         
683      | NOT    | 2            | 2            | 160         
687      | NOT    | 2            | 2            | 152         
693      | BUFF   | 2            | 2            | 201         
699      | BUFF   | 2            | 2            | 195         
705      | NOT    | 2            | 2            | 137         
711      | NOT    | 2            | 2            | 198         
715      | NOT    | 2            | 2            | 198         
719      | NOT    | 2            | 2            | 197         
723      | NOT    | 2            | 2            | 183         
727      | NOT    | 2            | 2            | 43          
730      | NOT    | 2            | 2            | 43          
733      | NOT    | 2            | 2            | 62          
734      | NOT    | 2            | 2            | 62          
735      | BUFF   | 2            | 2            | 63          
738      | BUFF   | 2            | 2            | 63          
741      | BUFF   | 2            | 2            | 87          
744      | BUFF   | 2            | 2            | 88          
747      | BUFF   | 2            | 2            | 88          
750      | BUFF   | 2            | 2            | 88          
753      | BUFF   | 2            | 2            | 88          
756      | BUFF   | 2            | 2            | 72          
759      | BUFF   | 2            | 2            | 72          
762      | BUFF   | 2            | 2            | 72          
765      | BUFF   | 2            | 2            | 72          
768      | BUFF   | 2            | 2            | 67          
771      | BUFF   | 2            | 2            | 68          
774      | BUFF   | 2            | 2            | 68          
777      | BUFF   | 2            | 2            | 68          
780      | BUFF   | 2            | 2            | 68          
783      | BUFF   | 2            | 2            | 44          
786      | BUFF   | 2            | 2            | 44          
792      | NOT    | 6            | 3            | 0           
799      | NOT    | 5            | 3            | 0           
800      | NOT    | 4            | 3            | 95          
805      | BUFF   | 3            | 3            | 0           
900      | NAND   | 4            | 2            | 73          
901      | NAND   | 4            | 2            | 73          
902      | NAND   | 4            | 2            | 73          
903      | NAND   | 4            | 2            | 73          
904      | NAND   | 4            | 2            | 73          
905      | NAND   | 4            | 2            | 73          
998      | NAND   | 4            | 2            | 60          
999      | NAND   | 4            | 2            | 60          
1026     | AND    | 2            | 4            | 0           
1027     | AND    | 2            | 5            | 1           
1028     | NOT    | 4            | 3            | 0           
1029     | NAND   | 5            | 2            | 0           
1032     | NOT    | 6            | 3            | 8           
1033     | NOT    | 6            | 3            | 8           
1034     | AND    | 3            | 11           | 1           
1037     | BUFF   | 3            | 3            | 455         
1042     | NOT    | 3            | 3            | 12          
1053     | NOT    | 3            | 3            | 12          
1064     | AND    | 2            | 6            | 13          
1065     | AND    | 2            | 6            | 12          
1066     | AND    | 2            | 6            | 13          
1067     | AND    | 2            | 6            | 9           
1068     | AND    | 2            | 6            | 8           
1069     | AND    | 2            | 4            | 193         
1070     | BUFF   | 3            | 3            | 142         
1075     | NOT    | 3            | 3            | 12          
1086     | NOT    | 3            | 3            | 12          
1097     | AND    | 2            | 6            | 8           
1098     | AND    | 2            | 6            | 8           
1099     | AND    | 2            | 6            | 10          
1100     | AND    | 2            | 6            | 9           
1101     | AND    | 2            | 6            | 9           
1102     | NOT    | 3            | 3            | 12          
1113     | NOT    | 3            | 3            | 12          
1124     | AND    | 2            | 6            | 8           
1125     | AND    | 2            | 6            | 8           
1126     | AND    | 2            | 6            | 8           
1127     | AND    | 2            | 6            | 43          
1128     | AND    | 3            | 5            | 47          
1129     | NAND   | 5            | 5            | 70          
1133     | NAND   | 5            | 5            | 70          
1137     | NAND   | 5            | 5            | 70          
1140     | NOT    | 3            | 3            | 87          
1141     | NAND   | 5            | 3            | 84          
1142     | NOT    | 3            | 3            | 87          
1143     | NOT    | 3            | 3            | 87          
1144     | NOT    | 3            | 3            | 87          
1145     | NOT    | 3            | 3            | 87          
1146     | NOT    | 3            | 3            | 168         
1157     | NOT    | 3            | 3            | 168         
1168     | AND    | 2            | 6            | 238         
1169     | AND    | 2            | 6            | 164         
1170     | AND    | 2            | 6            | 164         
1171     | AND    | 2            | 6            | 165         
1172     | AND    | 2            | 6            | 207         
1173     | NOT    | 3            | 3            | 200         
1178     | NOT    | 3            | 3            | 200         
1184     | NOT    | 3            | 3            | 67          
1185     | NAND   | 5            | 3            | 64          
1186     | NOT    | 3            | 3            | 67          
1187     | NOT    | 3            | 3            | 67          
1188     | NOT    | 3            | 3            | 67          
1189     | NOT    | 3            | 3            | 67          
1190     | BUFF   | 3            | 3            | 442         
1195     | BUFF   | 3            | 3            | 129         
1200     | NOT    | 3            | 3            | 200         
1205     | NOT    | 3            | 3            | 194         
1210     | NOT    | 3            | 3            | 62          
1211     | NOT    | 3            | 3            | 62          
1212     | NOT    | 3            | 3            | 71          
1213     | NOT    | 3            | 3            | 71          
1214     | NOT    | 3            | 3            | 71          
1215     | NOT    | 3            | 3            | 71          
1216     | NAND   | 5            | 5            | 57          
1219     | BUFF   | 3            | 3            | 197         
1222     | BUFF   | 3            | 3            | 197         
1225     | BUFF   | 3            | 3            | 197         
1228     | BUFF   | 3            | 3            | 197         
1231     | BUFF   | 3            | 3            | 197         
1234     | BUFF   | 3            | 3            | 197         
1237     | BUFF   | 3            | 3            | 197         
1240     | BUFF   | 3            | 3            | 197         
1243     | BUFF   | 3            | 3            | 197         
1246     | BUFF   | 3            | 3            | 197         
1249     | NOT    | 3            | 3            | 43          
1250     | NOT    | 3            | 3            | 43          
1251     | BUFF   | 3            | 3            | 197         
1254     | BUFF   | 3            | 3            | 197         
1257     | BUFF   | 3            | 3            | 197         
1260     | BUFF   | 3            | 3            | 197         
1263     | BUFF   | 3            | 3            | 197         
1266     | BUFF   | 3            | 3            | 197         
1269     | NOT    | 6            | 3            | 0           
1275     | AND    | 2            | 5            | 6           
1276     | AND    | 2            | 5            | 6           
1277     | BUFF   | 4            | 12           | 0           
1302     | OR     | 5            | 4            | 190         
1351     | NAND   | 5            | 2            | 85          
1352     | NAND   | 6            | 3            | 84          
1353     | NAND   | 6            | 3            | 84          
1354     | NAND   | 6            | 3            | 84          
1355     | NAND   | 6            | 3            | 84          
1395     | NAND   | 5            | 2            | 65          
1396     | NAND   | 6            | 3            | 64          
1397     | NAND   | 6            | 3            | 64          
1398     | NAND   | 6            | 3            | 64          
1399     | NAND   | 6            | 3            | 64          
1422     | NAND   | 6            | 3            | 59          
1423     | NAND   | 6            | 3            | 59          
1424     | NAND   | 6            | 3            | 68          
1425     | NAND   | 6            | 3            | 68          
1426     | NAND   | 6            | 3            | 68          
1427     | NAND   | 6            | 3            | 68          
1440     | NAND   | 6            | 3            | 40          
1441     | NAND   | 6            | 3            | 40          
1448     | NOT    | 12           | 4            | 0           
1449     | NOT    | 6            | 3            | 5           
1450     | NOT    | 6            | 3            | 5           
1451     | AND    | 2            | 8            | 13          
1452     | AND    | 2            | 7            | 13          
1453     | AND    | 2            | 7            | 13          
1454     | AND    | 2            | 8            | 12          
1455     | AND    | 2            | 7            | 12          
1456     | AND    | 2            | 7            | 12          
1457     | AND    | 2            | 8            | 13          
1458     | AND    | 2            | 7            | 13          
1459     | AND    | 2            | 7            | 13          
1460     | AND    | 2            | 8            | 9           
1461     | AND    | 2            | 7            | 9           
1462     | AND    | 2            | 7            | 9           
1463     | AND    | 2            | 8            | 8           
1464     | AND    | 2            | 7            | 8           
1465     | AND    | 2            | 7            | 8           
1466     | AND    | 2            | 8            | 8           
1467     | AND    | 2            | 7            | 8           
1468     | AND    | 2            | 7            | 8           
1469     | AND    | 2            | 8            | 8           
1470     | AND    | 2            | 7            | 8           
1471     | AND    | 2            | 7            | 8           
1472     | AND    | 2            | 8            | 10          
1473     | AND    | 2            | 7            | 10          
1474     | AND    | 3            | 6            | 9           
1475     | AND    | 2            | 8            | 9           
1476     | AND    | 2            | 7            | 9           
1477     | AND    | 2            | 7            | 9           
1478     | AND    | 2            | 8            | 9           
1479     | AND    | 2            | 7            | 9           
1480     | AND    | 2            | 7            | 9           
1481     | AND    | 2            | 8            | 8           
1482     | AND    | 2            | 7            | 8           
1483     | AND    | 2            | 7            | 8           
1484     | AND    | 2            | 8            | 8           
1485     | AND    | 2            | 7            | 8           
1486     | AND    | 2            | 7            | 8           
1487     | AND    | 2            | 8            | 8           
1488     | AND    | 2            | 7            | 8           
1489     | AND    | 2            | 7            | 8           
1490     | AND    | 2            | 8            | 43          
1491     | AND    | 2            | 7            | 43          
1492     | AND    | 2            | 7            | 43          
1493     | AND    | 4            | 7            | 46          
1494     | AND    | 3            | 6            | 47          
1495     | AND    | 3            | 6            | 47          
1496     | NOT    | 6            | 6            | 70          
1499     | NOT    | 6            | 6            | 70          
1502     | NAND   | 6            | 6            | 81          
1506     | NAND   | 7            | 7            | 80          
1510     | NAND   | 7            | 7            | 80          
1513     | BUFF   | 6            | 6            | 69          
1516     | BUFF   | 6            | 6            | 70          
1519     | NOT    | 4            | 4            | 196         
1520     | NOT    | 4            | 4            | 196         
1521     | NOT    | 4            | 4            | 196         
1522     | NOT    | 4            | 4            | 196         
1523     | NOT    | 4            | 4            | 196         
1524     | NOT    | 4            | 4            | 196         
1525     | NOT    | 4            | 4            | 196         
1526     | NOT    | 4            | 4            | 196         
1527     | NOT    | 4            | 4            | 196         
1528     | NOT    | 4            | 4            | 196         
1529     | AND    | 2            | 8            | 238         
1530     | AND    | 2            | 7            | 238         
1531     | AND    | 2            | 7            | 238         
1532     | AND    | 2            | 8            | 164         
1533     | AND    | 2            | 7            | 164         
1534     | AND    | 2            | 7            | 164         
1535     | AND    | 2            | 8            | 164         
1536     | AND    | 2            | 7            | 164         
1537     | AND    | 2            | 7            | 164         
1538     | AND    | 2            | 8            | 165         
1539     | AND    | 2            | 7            | 165         
1540     | AND    | 2            | 7            | 165         
1541     | AND    | 2            | 8            | 207         
1542     | AND    | 2            | 7            | 207         
1543     | AND    | 2            | 7            | 207         
1544     | AND    | 2            | 5            | 198         
1545     | AND    | 2            | 5            | 198         
1546     | AND    | 2            | 5            | 198         
1547     | AND    | 2            | 5            | 198         
1548     | AND    | 2            | 5            | 198         
1549     | AND    | 2            | 5            | 198         
1550     | AND    | 2            | 5            | 198         
1551     | AND    | 2            | 5            | 198         
1552     | AND    | 2            | 5            | 198         
1553     | NAND   | 6            | 6            | 61          
1557     | NAND   | 7            | 7            | 60          
1561     | NAND   | 7            | 7            | 60          
1564     | AND    | 2            | 5            | 198         
1565     | AND    | 2            | 5            | 198         
1566     | AND    | 2            | 5            | 198         
1567     | AND    | 2            | 5            | 198         
1568     | AND    | 2            | 5            | 198         
1569     | AND    | 2            | 5            | 198         
1570     | AND    | 2            | 5            | 198         
1571     | AND    | 2            | 5            | 192         
1572     | NOT    | 4            | 4            | 196         
1573     | NOT    | 4            | 4            | 196         
1574     | NOT    | 4            | 4            | 196         
1575     | NOT    | 4            | 4            | 196         
1576     | NOT    | 4            | 4            | 196         
1577     | NOT    | 4            | 4            | 196         
1578     | NAND   | 7            | 7            | 55          
1581     | NOT    | 6            | 6            | 56          
1582     | NAND   | 7            | 7            | 64          
1585     | NAND   | 7            | 7            | 64          
1588     | NAND   | 7            | 7            | 36          
1591     | AND    | 7            | 7            | 1           
1596     | OR     | 9            | 7            | 6           
1600     | OR     | 9            | 7            | 5           
1606     | OR     | 9            | 7            | 6           
1612     | OR     | 9            | 7            | 2           
1615     | OR     | 9            | 7            | 1           
1619     | OR     | 9            | 7            | 1           
1624     | OR     | 9            | 7            | 1           
1628     | OR     | 10           | 7            | 2           
1631     | OR     | 9            | 7            | 2           
1634     | OR     | 9            | 7            | 2           
1637     | OR     | 9            | 7            | 1           
1642     | OR     | 9            | 7            | 1           
1647     | OR     | 9            | 7            | 1           
1651     | OR     | 9            | 7            | 36          
1656     | OR     | 14           | 6            | 36          
1676     | OR     | 9            | 7            | 157         
1681     | OR     | 9            | 7            | 157         
1686     | OR     | 9            | 7            | 158         
1690     | OR     | 9            | 7            | 200         
1708     | OR     | 9            | 7            | 231         
1726     | BUFF   | 8            | 8            | 0           
1770     | NOT    | 7            | 7            | 81          
1773     | NOT    | 8            | 8            | 80          
1776     | NOT    | 7            | 7            | 70          
1777     | NOT    | 7            | 7            | 70          
1778     | BUFF   | 8            | 8            | 79          
1781     | BUFF   | 8            | 8            | 80          
1784     | AND    | 6            | 17           | 58          
1785     | AND    | 7            | 19           | 57          
1795     | NOT    | 7            | 7            | 61          
1798     | NOT    | 8            | 8            | 60          
1801     | BUFF   | 8            | 8            | 59          
1804     | BUFF   | 8            | 8            | 60          
1807     | NOT    | 8            | 8            | 35          
1808     | NOT    | 8            | 8            | 55          
1809     | NAND   | 14           | 7            | 48          
1810     | NOT    | 8            | 8            | 63          
1811     | NOT    | 8            | 8            | 63          
1813     | AND    | 2            | 9            | 4           
1814     | AND    | 2            | 9            | 4           
1815     | AND    | 2            | 9            | 3           
1816     | NOT    | 8            | 10           | 0           
1817     | NOT    | 8            | 10           | 0           
1818     | NOT    | 8            | 10           | 0           
1819     | NOT    | 8            | 10           | 0           
1820     | NOT    | 8            | 10           | 0           
1821     | NOT    | 8            | 10           | 0           
1822     | AND    | 2            | 12           | 1           
1823     | AND    | 2            | 14           | 1           
1824     | BUFF   | 10           | 8            | 7           
1827     | NOT    | 8            | 10           | 9           
1830     | AND    | 3            | 10           | 4           
1831     | AND    | 3            | 10           | 4           
1832     | AND    | 2            | 9            | 5           
1833     | NOT    | 8            | 10           | 190         
1836     | NOT    | 8            | 10           | 190         
1841     | NOT    | 8            | 10           | 191         
1848     | BUFF   | 10           | 8            | 1           
1852     | BUFF   | 10           | 8            | 1           
1856     | BUFF   | 10           | 8            | 1           
1863     | BUFF   | 10           | 8            | 1           
1870     | BUFF   | 11           | 8            | 1           
1875     | BUFF   | 10           | 8            | 1           
1880     | BUFF   | 10           | 8            | 1           
1885     | NAND   | 10           | 3            | 40          
1888     | NAND   | 9            | 3            | 39          
1891     | BUFF   | 10           | 8            | 157         
1894     | AND    | 3            | 10           | 136         
1897     | NOT    | 8            | 10           | 129         
1908     | AND    | 6            | 19           | 58          
1909     | AND    | 6            | 19           | 58          
1910     | AND    | 3            | 10           | 197         
1911     | AND    | 3            | 10           | 197         
1912     | AND    | 3            | 10           | 197         
1913     | AND    | 3            | 10           | 197         
1914     | AND    | 3            | 10           | 197         
1915     | AND    | 3            | 10           | 197         
1916     | AND    | 3            | 10           | 197         
1917     | AND    | 3            | 10           | 197         
1918     | AND    | 3            | 10           | 197         
1919     | NOT    | 8            | 10           | 230         
1928     | AND    | 3            | 10           | 197         
1929     | AND    | 3            | 10           | 197         
1930     | AND    | 3            | 10           | 197         
1931     | AND    | 3            | 10           | 197         
1932     | AND    | 3            | 10           | 197         
1933     | AND    | 3            | 10           | 197         
1934     | AND    | 3            | 10           | 197         
1935     | AND    | 3            | 10           | 191         
1936     | BUFF   | 10           | 8            | 64          
1939     | NAND   | 14           | 6            | 49          
1940     | NAND   | 16           | 8            | 55          
1941     | NAND   | 16           | 8            | 55          
1942     | BUFF   | 10           | 8            | 229         
1945     | BUFF   | 10           | 8            | 230         
1948     | BUFF   | 10           | 8            | 230         
1951     | BUFF   | 10           | 8            | 230         
1954     | BUFF   | 10           | 8            | 230         
1957     | BUFF   | 10           | 8            | 185         
1960     | BUFF   | 10           | 8            | 185         
1963     | BUFF   | 15           | 7            | 186         
1966     | BUFF   | 10           | 8            | 184         
1969     | OR     | 5            | 3            | 0           
1970     | NOT    | 13           | 3            | 0           
1971     | NOT    | 15           | 3            | 0           
2010     | BUFF   | 11           | 9            | 0           
2012     | BUFF   | 11           | 9            | 0           
2014     | BUFF   | 11           | 9            | 0           
2016     | BUFF   | 11           | 9            | 0           
2018     | BUFF   | 12           | 9            | 0           
2020     | BUFF   | 11           | 9            | 0           
2022     | BUFF   | 11           | 9            | 0           
2028     | NOT    | 9            | 9            | 79          
2029     | NOT    | 9            | 9            | 80          
2030     | NOR    | 18           | 13           | 51          
2031     | NOR    | 20           | 14           | 50          
2032     | AND    | 7            | 22           | 65          
2033     | AND    | 8            | 24           | 64          
2034     | OR     | 6            | 6            | 188         
2040     | NOT    | 9            | 9            | 59          
2041     | NOT    | 9            | 9            | 60          
2042     | AND    | 7            | 22           | 45          
2043     | AND    | 8            | 24           | 44          
2046     | NAND   | 14           | 15           | 41          
2049     | NAND   | 17           | 17           | 46          
2052     | OR     | 6            | 6            | 194         
2055     | OR     | 6            | 6            | 194         
2058     | OR     | 6            | 6            | 194         
2061     | OR     | 6            | 6            | 194         
2064     | OR     | 6            | 6            | 194         
2067     | OR     | 6            | 6            | 194         
2070     | OR     | 6            | 6            | 194         
2073     | OR     | 6            | 6            | 194         
2076     | OR     | 6            | 6            | 194         
2079     | OR     | 6            | 6            | 194         
2095     | OR     | 6            | 6            | 194         
2098     | OR     | 6            | 6            | 194         
2101     | OR     | 6            | 6            | 194         
2104     | OR     | 6            | 6            | 194         
2107     | OR     | 6            | 6            | 194         
