Node ID  | Type   | CC0          | CC1          | CO          
388      | BUFF   | 2            | 2            | 0           
467      | NOT    | 2            | 2            | 3           
469      | AND    | 2            | 3            | 3           
478      | BUFF   | 2            | 2            | 0           
482      | BUFF   | 2            | 2            | 0           
484      | BUFF   | 2            | 2            | 0           
486      | BUFF   | 2            | 2            | 0           
489      | BUFF   | 2            | 2            | 0           
492      | BUFF   | 2            | 2            | 0           
494      | AND    | 2            | 5            | 1           
501      | BUFF   | 2            | 2            | 0           
505      | BUFF   | 2            | 2            | 0           
507      | BUFF   | 2            | 2            | 0           
509      | BUFF   | 2            | 2            | 0           
511      | BUFF   | 2            | 2            | 0           
513      | BUFF   | 2            | 2            | 0           
515      | BUFF   | 2            | 2            | 0           
517      | BUFF   | 2            | 2            | 0           
519      | BUFF   | 2            | 2            | 0           
528      | AND    | 2            | 5            | 1           
535      | BUFF   | 2            | 2            | 0           
537      | BUFF   | 2            | 2            | 0           
539      | BUFF   | 2            | 2            | 0           
541      | BUFF   | 2            | 2            | 0           
543      | BUFF   | 2            | 2            | 0           
545      | BUFF   | 2            | 2            | 0           
547      | BUFF   | 2            | 2            | 0           
549      | BUFF   | 2            | 2            | 0           
551      | BUFF   | 2            | 2            | 0           
553      | BUFF   | 2            | 2            | 0           
556      | BUFF   | 2            | 2            | 0           
559      | BUFF   | 2            | 2            | 0           
561      | BUFF   | 2            | 2            | 0           
563      | BUFF   | 2            | 2            | 0           
565      | BUFF   | 2            | 2            | 0           
567      | BUFF   | 2            | 2            | 0           
569      | BUFF   | 2            | 2            | 0           
571      | BUFF   | 2            | 2            | 0           
573      | BUFF   | 2            | 2            | 0           
575      | AND    | 2            | 5            | 1           
578      | AND    | 2            | 5            | 1           
582      | NOT    | 2            | 2            | 0           
585      | NOT    | 2            | 2            | 3           
590      | BUFF   | 2            | 2            | 1           
593      | NOT    | 2            | 2            | 2           
596      | NOT    | 2            | 2            | 4           
599      | NOT    | 2            | 2            | 41          
604      | NOT    | 2            | 2            | 76          
609      | NOT    | 2            | 2            | 76          
614      | BUFF   | 2            | 2            | 41          
625      | BUFF   | 2            | 2            | 1           
628      | NAND   | 3            | 2            | 84          
632      | NAND   | 3            | 2            | 44          
636      | BUFF   | 2            | 2            | 54          
641      | NOT    | 2            | 2            | 66          
642      | NOT    | 2            | 2            | 445         
643      | BUFF   | 2            | 2            | 0           
644      | NOT    | 2            | 2            | 47          
651      | NOT    | 2            | 2            | 44          
657      | BUFF   | 2            | 2            | 1           
660      | NOT    | 2            | 2            | 45          
666      | NOT    | 2            | 2            | 44          
672      | NOT    | 2            | 2            | 391         
673      | NOT    | 2            | 2            | 391         
674      | NOT    | 2            | 2            | 120         
676      | BUFF   | 2            | 2            | 33          
682      | BUFF   | 2            | 2            | 86          
688      | AND    | 2            | 3            | 41          
689      | BUFF   | 2            | 2            | 27          
695      | NOT    | 2            | 2            | 31          
700      | NAND   | 3            | 2            | 47          
705      | NOT    | 2            | 2            | 56          
706      | NOT    | 2            | 2            | 467 [TOP]   ~static[3]
707      | BUFF   | 2            | 2            | 0           
708      | NOT    | 2            | 2            | 45          
715      | NOT    | 2            | 2            | 41          
721      | NOT    | 2            | 2            | 41          
727      | NOT    | 2            | 2            | 41          
733      | NOT    | 2            | 2            | 303         
734      | NOT    | 2            | 2            | 43          
742      | NOT    | 2            | 2            | 59          
748      | NOT    | 2            | 2            | 233         
749      | NOT    | 2            | 2            | 216         
750      | BUFF   | 2            | 2            | 70          
758      | NOT    | 2            | 2            | 466 [TOP]   
759      | NOT    | 2            | 2            | 31          
762      | NOT    | 2            | 2            | 34          
768      | NOT    | 2            | 2            | 42          
774      | NOT    | 2            | 2            | 42          
780      | NOT    | 2            | 2            | 42          
786      | NOT    | 2            | 2            | 41          
794      | NOT    | 2            | 2            | 55          
800      | NOT    | 2            | 2            | 70          
806      | NOT    | 2            | 2            | 70          
812      | NOT    | 2            | 2            | 469 [TOP]   
813      | BUFF   | 2            | 2            | 0           
814      | NOT    | 2            | 2            | 46          
821      | NOT    | 2            | 2            | 42          
827      | NOT    | 2            | 2            | 42          
833      | NOT    | 2            | 2            | 42          
839      | NOT    | 2            | 2            | 42          
845      | NOT    | 2            | 2            | 41          
853      | NOT    | 2            | 2            | 55          
859      | NOT    | 2            | 2            | 70          
865      | NOT    | 2            | 2            | 70          
871      | BUFF   | 2            | 2            | 19          
881      | NAND   | 5            | 3            | 0           
882      | NOT    | 6            | 3            | 0           
883      | NOT    | 6            | 3            | 0           
884      | NOT    | 6            | 3            | 0           
885      | NOT    | 6            | 3            | 0           
886      | AND    | 3            | 11           | 1040 [TOP]  
887      | AND    | 3            | 11           | 1040 [TOP]  
889      | BUFF   | 3            | 3            | 0           
945      | BUFF   | 3            | 3            | 0           
957      | NOT    | 4            | 3            | 40          
1028     | AND    | 2            | 4            | 64          
1029     | NAND   | 4            | 2            | 54          
1109     | AND    | 3            | 6            | 1           
1110     | NAND   | 4            | 2            | 0           
1111     | NOT    | 3            | 3            | 0           
1112     | NAND   | 4            | 2            | 0           
1113     | NAND   | 6            | 3            | 0           
1114     | NOT    | 3            | 3            | 0           
1115     | NOT    | 3            | 3            | 18          
1116     | BUFF   | 3            | 3            | 1           
1119     | BUFF   | 4            | 3            | 100         
1125     | BUFF   | 3            | 3            | 102         
1132     | BUFF   | 4            | 3            | 83          
1136     | BUFF   | 3            | 3            | 85          
1141     | BUFF   | 4            | 3            | 213         
1147     | BUFF   | 3            | 3            | 215         
1154     | BUFF   | 4            | 3            | 43          
1160     | BUFF   | 3            | 3            | 45          
1167     | AND    | 3            | 5            | 46          
1174     | AND    | 3            | 5            | 44          
1175     | BUFF   | 3            | 3            | 316         
1182     | BUFF   | 3            | 3            | 42          
1189     | NOT    | 3            | 3            | 47          
1194     | NOT    | 3            | 3            | 32          
1199     | NOT    | 3            | 3            | 118         
1206     | NOT    | 3            | 3            | 94          
1211     | BUFF   | 3            | 3            | 263         
1218     | NOT    | 3            | 3            | 69          
1222     | NOT    | 5            | 3            | 63          
1227     | BUFF   | 4            | 3            | 46          
1233     | BUFF   | 3            | 3            | 48          
1240     | BUFF   | 4            | 3            | 46          
1244     | BUFF   | 3            | 3            | 48          
1249     | BUFF   | 3            | 3            | 102         
1256     | BUFF   | 3            | 3            | 26          
1263     | BUFF   | 3            | 3            | 93          
1270     | BUFF   | 3            | 3            | 316         
1277     | BUFF   | 3            | 3            | 215         
1284     | BUFF   | 4            | 3            | 59          
1287     | BUFF   | 3            | 3            | 59          
1290     | BUFF   | 3            | 3            | 78          
1293     | BUFF   | 3            | 3            | 90          
1296     | BUFF   | 3            | 3            | 115         
1299     | BUFF   | 3            | 3            | 59          
1302     | BUFF   | 3            | 3            | 123         
1305     | BUFF   | 4            | 3            | 55          
1308     | BUFF   | 3            | 3            | 55          
1311     | BUFF   | 3            | 3            | 40          
1314     | BUFF   | 3            | 3            | 43          
1317     | BUFF   | 3            | 3            | 44          
1320     | BUFF   | 3            | 3            | 43          
1323     | BUFF   | 3            | 3            | 46          
1326     | BUFF   | 3            | 3            | 186         
1329     | BUFF   | 3            | 3            | 198         
1332     | BUFF   | 3            | 3            | 210         
1335     | BUFF   | 3            | 3            | 241         
1338     | BUFF   | 3            | 3            | 216         
1341     | BUFF   | 3            | 3            | 242         
1344     | BUFF   | 3            | 3            | 259         
1347     | BUFF   | 3            | 3            | 216         
1350     | BUFF   | 3            | 3            | 259         
1353     | BUFF   | 3            | 3            | 75          
1356     | BUFF   | 3            | 3            | 75          
1359     | BUFF   | 3            | 3            | 58          
1362     | BUFF   | 3            | 3            | 42          
1365     | BUFF   | 3            | 3            | 40          
1368     | BUFF   | 3            | 3            | 40          
1371     | BUFF   | 3            | 3            | 40          
1374     | BUFF   | 3            | 3            | 40          
1377     | BUFF   | 3            | 3            | 44          
1380     | BUFF   | 3            | 3            | 69          
1383     | BUFF   | 3            | 3            | 69          
1386     | BUFF   | 3            | 3            | 54          
1389     | BUFF   | 3            | 3            | 40          
1392     | BUFF   | 3            | 3            | 41          
1395     | BUFF   | 3            | 3            | 41          
1398     | BUFF   | 3            | 3            | 41          
1401     | BUFF   | 3            | 3            | 33          
1404     | BUFF   | 3            | 3            | 134         
1407     | BUFF   | 3            | 3            | 108         
1410     | BUFF   | 3            | 3            | 160         
1413     | BUFF   | 3            | 3            | 122         
1416     | BUFF   | 3            | 3            | 104         
1419     | BUFF   | 3            | 3            | 130         
1422     | BUFF   | 3            | 3            | 162         
1425     | BUFF   | 3            | 3            | 184         
1428     | BUFF   | 3            | 3            | 64          
1431     | BUFF   | 3            | 3            | 64          
1434     | BUFF   | 3            | 3            | 69          
1437     | BUFF   | 3            | 3            | 69          
1440     | BUFF   | 3            | 3            | 54          
1443     | BUFF   | 3            | 3            | 40          
1446     | BUFF   | 3            | 3            | 41          
1449     | BUFF   | 3            | 3            | 41          
1452     | BUFF   | 3            | 3            | 41          
1455     | BUFF   | 3            | 3            | 41          
1458     | BUFF   | 3            | 3            | 58          
1461     | BUFF   | 3            | 3            | 252         
1464     | BUFF   | 3            | 3            | 264         
1467     | BUFF   | 3            | 3            | 276         
1470     | BUFF   | 3            | 3            | 306         
1473     | BUFF   | 3            | 3            | 278         
1476     | BUFF   | 3            | 3            | 304         
1479     | BUFF   | 3            | 3            | 337         
1482     | BUFF   | 3            | 3            | 282         
1485     | BUFF   | 3            | 3            | 337         
1489     | NOT    | 7            | 4            | 0           
1490     | BUFF   | 4            | 4            | 0           
1537     | AND    | 3            | 6            | 55          
1551     | AND    | 3            | 6            | 53          
1649     | AND    | 3            | 5            | 51          
1703     | BUFF   | 5            | 4            | 58          
1708     | NOR    | 3            | 7            | 266         
1713     | BUFF   | 5            | 4            | 39          
1721     | NOR    | 3            | 7            | 51          
1758     | BUFF   | 5            | 3            | 64          
1781     | AND    | 2            | 5            | 0           
1782     | AND    | 2            | 5            | 405         
1783     | NOT    | 4            | 4            | 101         
1789     | NOT    | 4            | 4            | 84          
1793     | AND    | 2            | 5            | 137         
1794     | AND    | 2            | 5            | 120         
1795     | AND    | 2            | 5            | 103         
1796     | AND    | 2            | 5            | 86          
1797     | AND    | 2            | 5            | 354         
1798     | AND    | 2            | 5            | 354         
1799     | NOT    | 4            | 4            | 214         
1805     | NOT    | 4            | 4            | 44          
1811     | AND    | 2            | 5            | 303         
1812     | AND    | 2            | 5            | 267         
1813     | AND    | 2            | 5            | 250         
1814     | AND    | 2            | 5            | 233         
1815     | AND    | 2            | 5            | 216         
1816     | AND    | 2            | 5            | 46          
1817     | AND    | 2            | 5            | 48          
1818     | AND    | 2            | 5            | 64          
1819     | AND    | 2            | 5            | 81          
1820     | AND    | 2            | 5            | 81          
1821     | NOT    | 4            | 5            | 59          
1822     | NOT    | 4            | 4            | 58          
1828     | NOT    | 4            | 4            | 80          
1829     | NOT    | 4            | 4            | 92          
1830     | NOT    | 4            | 4            | 117         
1832     | NOT    | 4            | 4            | 58          
1833     | NOT    | 4            | 4            | 125         
1834     | NOT    | 4            | 5            | 55          
1835     | NOT    | 4            | 4            | 54          
1839     | NOT    | 4            | 4            | 39          
1840     | NOT    | 4            | 4            | 45          
1841     | NOT    | 4            | 4            | 46          
1842     | NOT    | 4            | 4            | 45          
1843     | NOT    | 4            | 4            | 48          
1845     | NOT    | 4            | 4            | 316         
1851     | NOT    | 4            | 4            | 42          
1857     | AND    | 2            | 5            | 416         
1858     | AND    | 2            | 5            | 335         
1859     | AND    | 2            | 5            | 335         
1860     | AND    | 2            | 5            | 331         
1861     | AND    | 2            | 5            | 314         
1862     | AND    | 2            | 5            | 418         
1863     | AND    | 2            | 5            | 44          
1864     | AND    | 2            | 5            | 40          
1865     | AND    | 2            | 5            | 40          
1866     | AND    | 2            | 5            | 40          
1867     | NOT    | 4            | 4            | 188         
1868     | NOT    | 4            | 4            | 200         
1869     | NOT    | 4            | 4            | 212         
1870     | NOT    | 4            | 4            | 243         
1871     | NOT    | 4            | 4            | 215         
1872     | NOT    | 4            | 4            | 241         
1873     | NOT    | 4            | 4            | 258         
1874     | NOT    | 4            | 4            | 218         
1875     | NOT    | 4            | 4            | 258         
1876     | NOT    | 4            | 4            | 77          
1877     | NOT    | 4            | 4            | 77          
1878     | NOT    | 4            | 4            | 60          
1879     | NOT    | 4            | 4            | 44          
1880     | NOT    | 4            | 4            | 42          
1881     | NOT    | 4            | 4            | 39          
1882     | NOT    | 4            | 4            | 39          
1883     | NOT    | 4            | 4            | 39          
1884     | NOT    | 4            | 4            | 43          
1885     | BUFF   | 4            | 4            | 246         
1892     | BUFF   | 4            | 4            | 42          
1899     | BUFF   | 4            | 4            | 117         
1906     | BUFF   | 4            | 4            | 43          
1913     | NOT    | 4            | 4            | 263         
1919     | BUFF   | 4            | 4            | 31          
1926     | AND    | 2            | 5            | 416         
1927     | AND    | 2            | 5            | 314         
1928     | AND    | 2            | 5            | 295         
1929     | AND    | 2            | 5            | 278         
1930     | AND    | 2            | 5            | 261         
1931     | NOT    | 4            | 4            | 69          
1932     | NOT    | 4            | 4            | 69          
1933     | NOT    | 4            | 4            | 54          
1934     | NOT    | 4            | 4            | 40          
1935     | NOT    | 4            | 4            | 41          
1936     | NOT    | 4            | 4            | 41          
1937     | NOT    | 4            | 4            | 41          
1938     | NOT    | 4            | 4            | 33          
1939     | NOT    | 4            | 4            | 134         
1940     | NOT    | 4            | 4            | 108         
1941     | NOT    | 4            | 4            | 160         
1942     | NOT    | 4            | 4            | 122         
1943     | NOT    | 4            | 4            | 104         
1944     | NOT    | 4            | 4            | 130         
1945     | NOT    | 4            | 4            | 162         
1946     | NOT    | 4            | 4            | 184         
1947     | NOT    | 4            | 4            | 47          
1953     | NOT    | 4            | 4            | 47          
1957     | AND    | 2            | 5            | 50          
1958     | AND    | 2            | 5            | 49          
1959     | AND    | 2            | 5            | 53          
1960     | AND    | 2            | 5            | 50          
1961     | AND    | 2            | 5            | 49          
1962     | AND    | 2            | 5            | 356         
1963     | AND    | 2            | 5            | 356         
1965     | NOT    | 4            | 4            | 63          
1966     | AND    | 3            | 6            | 60          
1967     | NOT    | 4            | 4            | 63          
1968     | NOT    | 4            | 4            | 69          
1969     | NOT    | 4            | 4            | 69          
1970     | NOT    | 4            | 4            | 54          
1971     | NOT    | 4            | 4            | 40          
1972     | NOT    | 4            | 4            | 41          
1973     | NOT    | 4            | 4            | 41          
1974     | NOT    | 4            | 4            | 41          
1975     | NOT    | 4            | 4            | 41          
1976     | NOT    | 4            | 4            | 58          
1977     | NOT    | 4            | 4            | 102         
1983     | NOT    | 4            | 4            | 29          
1989     | AND    | 3            | 6            | 441         
1990     | AND    | 3            | 6            | 149         
1991     | AND    | 3            | 6            | 133         
1992     | AND    | 3            | 6            | 116         
1993     | AND    | 3            | 6            | 99          
1994     | AND    | 3            | 6            | 82          
1995     | AND    | 3            | 6            | 387         
1996     | AND    | 3            | 6            | 387         
1997     | NOT    | 4            | 4            | 93          
2003     | BUFF   | 4            | 4            | 42          
2010     | AND    | 2            | 5            | 98          
2011     | AND    | 2            | 5            | 142         
2012     | AND    | 2            | 5            | 125         
2013     | AND    | 2            | 5            | 108         
2014     | AND    | 2            | 5            | 91          
2015     | NOT    | 4            | 4            | 252         
2016     | NOT    | 4            | 4            | 264         
2017     | NOT    | 4            | 4            | 276         
2018     | NOT    | 4            | 4            | 306         
2019     | NOT    | 4            | 4            | 278         
2020     | NOT    | 4            | 4            | 304         
2021     | NOT    | 4            | 4            | 337         
2022     | NOT    | 4            | 4            | 282         
2023     | NOT    | 4            | 4            | 337         
2024     | BUFF   | 4            | 4            | 118         
2031     | BUFF   | 4            | 4            | 93          
2038     | BUFF   | 4            | 4            | 263         
2045     | BUFF   | 4            | 4            | 247         
2052     | NOT    | 4            | 4            | 316         
2058     | NOT    | 4            | 4            | 215         
2064     | AND    | 3            | 6            | 463         
2065     | AND    | 3            | 6            | 333         
2066     | AND    | 3            | 6            | 333         
2067     | AND    | 3            | 6            | 330         
2068     | AND    | 3            | 6            | 313         
2069     | AND    | 3            | 6            | 299         
2070     | AND    | 3            | 6            | 263         
2071     | AND    | 3            | 6            | 246         
2072     | AND    | 3            | 6            | 229         
2073     | AND    | 3            | 6            | 212         
2074     | BUFF   | 4            | 4            | 103         
2081     | BUFF   | 4            | 4            | 46          
2086     | BUFF   | 6            | 4            | 63          
2107     | NAND   | 9            | 4            | 55          
2108     | NAND   | 8            | 5            | 54          
2110     | NOT    | 5            | 6            | 58          
2111     | NAND   | 9            | 5            | 53          
2112     | NAND   | 9            | 4            | 51          
2113     | NAND   | 8            | 5            | 50          
2114     | NOT    | 5            | 6            | 39          
2115     | NAND   | 9            | 5            | 34          
2117     | NOT    | 8            | 4            | 50          
2171     | NOT    | 4            | 6            | 64          
2172     | NAND   | 8            | 5            | 59          
2230     | NOT    | 8            | 4            | 265         
2231     | BUFF   | 4            | 7            | 297         
2235     | BUFF   | 4            | 7            | 74          
2239     | OR     | 7            | 5            | 400         
2240     | OR     | 8            | 4            | 149         
2241     | OR     | 7            | 5            | 132         
2242     | OR     | 7            | 5            | 115         
2243     | OR     | 7            | 5            | 98          
2244     | OR     | 7            | 5            | 81          
2245     | OR     | 7            | 5            | 349         
2246     | OR     | 7            | 5            | 349         
2247     | OR     | 7            | 5            | 298         
2248     | OR     | 7            | 5            | 262         
2249     | OR     | 7            | 5            | 245         
2250     | OR     | 7            | 5            | 228         
2251     | OR     | 7            | 5            | 211         
2252     | OR     | 7            | 5            | 41          
2253     | OR     | 7            | 5            | 43          
2254     | OR     | 7            | 5            | 59          
2255     | OR     | 7            | 5            | 76          
2256     | OR     | 7            | 5            | 76          
2257     | NAND   | 10           | 9            | 49          
2267     | NOT    | 5            | 5            | 105         
2268     | NAND   | 10           | 4            | 54          
2269     | NAND   | 10           | 9            | 45          
2274     | NAND   | 10           | 4            | 35          
2275     | NOT    | 5            | 5            | 48          
2277     | AND    | 2            | 6            | 416         
2278     | AND    | 2            | 6            | 335         
2279     | AND    | 2            | 6            | 335         
2280     | AND    | 2            | 6            | 331         
2281     | AND    | 2            | 6            | 314         
2282     | AND    | 2            | 6            | 418         
2283     | AND    | 2            | 6            | 44          
2284     | AND    | 2            | 6            | 40          
2285     | AND    | 2            | 6            | 40          
2286     | AND    | 2            | 6            | 40          
2287     | NOT    | 5            | 5            | 246         
2293     | NOT    | 5            | 5            | 42          
2299     | AND    | 2            | 6            | 244         
2300     | AND    | 2            | 6            | 306         
2301     | AND    | 2            | 6            | 289         
2302     | AND    | 2            | 6            | 272         
2303     | AND    | 2            | 6            | 255         
2304     | AND    | 2            | 6            | 41          
2305     | AND    | 2            | 6            | 40          
2306     | AND    | 2            | 6            | 54          
2307     | AND    | 2            | 6            | 69          
2308     | AND    | 2            | 6            | 69          
2309     | NOT    | 5            | 5            | 117         
2315     | NOT    | 5            | 5            | 43          
2321     | AND    | 2            | 6            | 416         
2322     | AND    | 2            | 6            | 166         
2323     | AND    | 2            | 6            | 149         
2324     | AND    | 2            | 6            | 132         
2325     | AND    | 2            | 6            | 115         
2326     | AND    | 2            | 6            | 418         
2327     | AND    | 2            | 6            | 44          
2328     | AND    | 2            | 6            | 41          
2329     | AND    | 2            | 6            | 41          
2330     | AND    | 2            | 6            | 41          
2331     | NOT    | 5            | 5            | 31          
2337     | AND    | 2            | 6            | 416         
2338     | AND    | 2            | 6            | 314         
2339     | AND    | 2            | 6            | 295         
2340     | AND    | 2            | 6            | 278         
2341     | AND    | 2            | 6            | 261         
2342     | AND    | 2            | 6            | 418         
2343     | AND    | 2            | 6            | 29          
2344     | AND    | 2            | 6            | 33          
2345     | AND    | 2            | 6            | 41          
2346     | AND    | 2            | 6            | 41          
2347     | OR     | 8            | 4            | 402         
2348     | OR     | 7            | 5            | 45          
